1,1600,0.749584,0.895882,0.175815,0.118066
2,3200,0.483640,0.913348,0.115258,0.050913
3,4800,0.379514,0.917513,0.033227,0.011570
4,6400,0.343956,0.917756,0.016013,0.005055
5,8000,0.970143,0.917370,0.348525,0.310180
6,9600,0.953188,0.925654,0.776140,0.684806
7,11200,0.758812,0.924059,0.559281,0.392161
8,12800,0.954699,0.896211,0.765307,0.654805
9,14400,0.924822,0.900937,0.775262,0.645953
10,16000,0.784334,0.891724,0.574300,0.401670
11,17600,0.818229,0.875400,0.607523,0.435155
12,19200,0.837287,0.847912,0.682288,0.484388
13,20800,0.958766,0.827564,0.770796,0.611581
14,22400,0.959974,0.817937,0.834617,0.655340
15,24000,0.940546,0.817127,0.819490,0.629816
16,25600,0.967095,0.819666,0.722439,0.572674
17,27200,0.909154,0.812932,0.707808,0.523126
18,28800,0.847279,0.807183,0.652116,0.445988
19,30400,0.869926,0.790092,0.652818,0.448696
20,32000,0.863044,0.769261,0.719862,0.477921
21,33600,0.609371,0.744027,0.605513,0.274533
22,35200,0.856441,0.713285,0.655983,0.400731
23,36800,0.921807,0.694703,0.775946,0.496902
24,38400,0.987140,0.686284,0.752616,0.509866
25,40000,0.971209,0.681471,0.822599,0.544437
26,41600,0.985155,0.675679,0.833506,0.554822
27,43200,0.988222,0.673043,0.806360,0.536323
28,44800,0.998210,0.674249,0.820515,0.552241
29,46400,0.996490,0.675063,0.819956,0.551579
30,48000,0.996892,0.676975,0.784499,0.529436
31,49600,0.993305,0.679431,0.797522,0.538233
32,51200,0.873462,0.679857,0.742808,0.441102
33,52800,0.905007,0.665704,0.682224,0.411017
34,54400,0.944120,0.655101,0.690389,0.427002
35,56000,0.948297,0.648334,0.700718,0.430811
36,57600,0.929443,0.641533,0.791244,0.471793
37,59200,0.985328,0.634389,0.823533,0.514775
38,60800,0.958987,0.627066,0.833557,0.501258
39,62400,0.995291,0.621665,0.769765,0.476283
40,64000,0.994030,0.619246,0.838633,0.516220
41,65600,0.995365,0.617737,0.813123,0.499968
42,67200,0.997972,0.618750,0.802512,0.495548
43,68800,0.988057,0.620805,0.805093,0.493836
44,70400,0.982292,0.625278,0.755997,0.464338
45,72000,0.989739,0.627394,0.757347,0.470280
46,73600,0.945214,0.629872,0.758194,0.451402
47,75200,0.984485,0.638451,0.790200,0.496676
48,76800,0.956626,0.645963,0.756107,0.467233
49,78400,0.971726,0.655526,0.771398,0.491374
50,80000,0.993133,0.660111,0.762713,0.500017
1,1600,0.749651,0.895904,0.178644,0.119980
2,3200,0.482273,0.913565,0.114074,0.050260
3,4800,0.381252,0.917922,0.036583,0.012803
4,6400,0.341025,0.918304,0.014666,0.004593
5,8000,0.972726,0.917831,0.335533,0.299563
6,9600,0.878290,0.914199,0.698485,0.560836
7,11200,0.875999,0.917161,0.676047,0.543158
8,12800,0.986107,0.902408,0.838272,0.745954
9,14400,0.880477,0.919054,0.715937,0.579341
10,16000,0.889989,0.910171,0.534348,0.432845
11,17600,0.890633,0.887188,0.614861,0.485838
12,19200,0.843646,0.862396,0.669593,0.487167
13,20800,0.886729,0.839734,0.717551,0.534300
14,22400,0.925867,0.819381,0.679519,0.515509
15,24000,0.969084,0.808647,0.792518,0.621054
16,25600,0.935399,0.811429,0.821999,0.623906
17,27200,0.911293,0.817678,0.767907,0.572202
18,28800,0.874194,0.817515,0.641361,0.458360
19,30400,0.917300,0.800876,0.547057,0.401892
20,32000,0.955989,0.786736,0.662860,0.498545
21,33600,0.929011,0.775597,0.631492,0.455015
22,35200,0.973689,0.770404,0.469295,0.352034
23,36800,0.952747,0.762874,0.429740,0.312346
24,38400,0.785183,0.750392,0.443064,0.261051
25,40000,0.851803,0.738858,0.582507,0.366608
26,41600,0.910936,0.730647,0.584432,0.388982
27,43200,0.949033,0.722301,0.758876,0.520200
28,44800,0.982858,0.717416,0.750930,0.529495
29,46400,0.968952,0.713800,0.827556,0.572369
30,48000,0.980783,0.712804,0.769082,0.537670
31,49600,0.892376,0.709540,0.781493,0.494823
32,51200,0.818767,0.716595,0.604498,0.354674
33,52800,0.928776,0.724475,0.610403,0.410725
34,54400,0.917818,0.738264,0.461641,0.312804
35,56000,0.595930,0.755114,0.387888,0.174548
36,57600,0.616091,0.742717,0.421016,0.192649
37,59200,0.705405,0.723534,0.573474,0.292692
38,60800,0.804066,0.708911,0.623374,0.355330
39,62400,0.835134,0.694606,0.663055,0.384631
40,64000,0.865682,0.680846,0.716439,0.422267
41,65600,0.885882,0.669197,0.711352,0.421710
42,67200,0.865194,0.657306,0.699017,0.397529
43,68800,0.867007,0.645429,0.693374,0.388006
44,70400,0.825213,0.632053,0.705213,0.367824
45,72000,0.821264,0.618707,0.690443,0.350829
