12,19200,0.999454,0.851902,0.631409,0.537605,0.000230
13,20800,0.999823,0.850381,0.735218,0.625105,0.000242
14,22400,0.999893,0.849884,0.749094,0.636575,0.000253
15,24000,0.999719,0.849290,0.747012,0.634252,0.000263
16,25600,0.999693,0.848482,0.753554,0.639180,0.000271
17,27200,0.999910,0.847700,0.754568,0.639590,0.000279
18,28800,0.962082,0.846265,0.726139,0.591205,0.000284
19,30400,0.779453,0.844168,0.575022,0.378358,0.000281
20,32000,0.945391,0.841484,0.586073,0.466239,0.000282
21,33600,0.999674,0.837699,0.677001,0.566938,0.000285
22,35200,0.999600,0.837276,0.761810,0.637590,0.000291
23,36800,0.999731,0.838217,0.771936,0.646876,0.000295
24,38400,0.999536,0.839350,0.773153,0.648645,0.000300
25,40000,0.999594,0.840405,0.770403,0.647188,0.000304
26,41600,0.999650,0.841353,0.771206,0.648629,0.000308
27,43200,0.999683,0.842222,0.772304,0.650246,0.000312
28,44800,0.999395,0.842588,0.778839,0.655843,0.000315
29,46400,0.999607,0.842965,0.779147,0.656536,0.000319
30,48000,0.999596,0.843387,0.774594,0.653018,0.000322
31,49600,0.899405,0.845419,0.736396,0.559936,0.000322
32,51200,0.960039,0.849218,0.562886,0.458911,0.000321
33,52800,0.774234,0.849382,0.490479,0.322549,0.000318
34,54400,0.862247,0.843137,0.521631,0.379222,0.000315
35,56000,0.947260,0.834557,0.571998,0.452189,0.000314
36,57600,0.929450,0.826760,0.642459,0.493685,0.000314
37,59200,0.990517,0.820176,0.656525,0.533360,0.000315
38,60800,0.999490,0.820729,0.755835,0.620019,0.000317
39,62400,0.999677,0.823131,0.778858,0.640895,0.000319
40,64000,0.999667,0.825456,0.778893,0.642728,0.000321
41,65600,0.999489,0.827718,0.778786,0.644285,0.000323
42,67200,0.999719,0.829774,0.781740,0.648485,0.000325
43,68800,0.999723,0.831763,0.781933,0.650203,0.000327
44,70400,0.999729,0.833678,0.782451,0.652135,0.000329
45,72000,0.999725,0.835548,0.781919,0.653151,0.000330
46,73600,0.789493,0.835665,0.698597,0.460900,0.000329
47,75200,0.903405,0.830404,0.612468,0.459468,0.000329
48,76800,0.955608,0.818396,0.559366,0.437461,0.000327
49,78400,0.999648,0.813008,0.688498,0.559558,0.000328
50,80000,0.998507,0.810821,0.727674,0.589132,0.000329
1,1600,0.876673,0.890547,0.023295,0.018187,0.000011
2,3200,0.790945,0.891171,0.010450,0.007366,0.000008
3,4800,0.688680,0.891962,0.011050,0.006788,0.000007
4,6400,0.571691,0.892873,0.009748,0.004976,0.000006
5,8000,0.886488,0.890280,0.355007,0.280179,0.000040
6,9600,0.999871,0.887314,0.674710,0.598602,0.000095
7,11200,0.998779,0.887345,0.737256,0.653402,0.000140
8,12800,0.999650,0.887247,0.736374,0.653117,0.000174
9,14400,0.999692,0.887005,0.746737,0.662156,0.000200
10,16000,0.871930,0.883960,0.667016,0.514104,0.000212
11,17600,0.971582,0.872765,0.555647,0.471168,0.000220
12,19200,0.999780,0.869512,0.716882,0.623201,0.000234
13,20800,0.999790,0.869929,0.765566,0.665849,0.000248
14,22400,0.999794,0.871159,0.761052,0.662860,0.000260
15,24000,0.999738,0.872447,0.759011,0.662023,0.000270
16,25600,0.999884,0.873630,0.759106,0.663101,0.000279
17,27200,0.999888,0.874784,0.757945,0.662964,0.000287
18,28800,0.962199,0.874038,0.717401,0.603333,0.000292
19,30400,0.886415,0.867604,0.606228,0.466224,0.000292
20,32000,0.961297,0.859706,0.570975,0.471873,0.000292
21,33600,0.999739,0.855215,0.658693,0.563177,0.000295
22,35200,0.999737,0.857821,0.764755,0.655851,0.000300
23,36800,0.999744,0.860358,0.764381,0.657472,0.000305
24,38400,0.999751,0.861886,0.752331,0.648262,0.000309
25,40000,0.999745,0.863270,0.749748,0.647069,0.000313
26,41600,0.999669,0.864601,0.748379,0.646835,0.000317
27,43200,0.999807,0.865608,0.755967,0.654244,0.000320
28,44800,0.999832,0.866504,0.756607,0.655493,0.000323
29,46400,0.999850,0.867353,0.757605,0.657012,0.000326
30,48000,0.999723,0.868176,0.758755,0.658551,0.000329
31,49600,0.602323,0.873282,0.633826,0.333391,0.000325
32,51200,0.934922,0.878332,0.535007,0.439333,0.000324
33,52800,0.913133,0.880149,0.568861,0.457189,0.000322
34,54400,0.867924,0.877257,0.579828,0.441476,0.000321
35,56000,0.999739,0.872686,0.661508,0.577139,0.000322
36,57600,0.999736,0.868544,0.693454,0.602136,0.000324
37,59200,0.999801,0.870661,0.766610,0.667325,0.000326
38,60800,0.999852,0.873141,0.766838,0.669458,0.000329
39,62400,0.999731,0.875268,0.772482,0.675947,0.000331
40,64000,0.999758,0.877403,0.770531,0.675903,0.000333
41,65600,0.999742,0.879299,0.766493,0.673803,0.000335
42,67200,0.999732,0.881234,0.768943,0.677437,0.000338
43,68800,0.999858,0.883217,0.765473,0.675983,0.000340
44,70400,0.999144,0.886059,0.758977,0.671923,0.000341
45,72000,0.897989,0.894971,0.664905,0.534367,0.000341
46,73600,0.747624,0.885168,0.453088,0.299841,0.000338
47,75200,0.777433,0.871435,0.496879,0.336626,0.000335
48,76800,0.797847,0.845335,0.464130,0.313032,0.000332
49,78400,0.992680,0.826271,0.559646,0.459034,0.000331
50,80000,0.967505,0.821107,0.699009,0.555310,0.000332
1,1600,0.869344,0.890773,0.029994,0.023227,0.000015
2,3200,0.806587,0.891520,0.014325,0.010301,0.000010
3,4800,0.648080,0.892728,0.013796,0.007982,0.000009
4,6400,0.507321,0.894099,0.010296,0.004670,0.000007
5,8000,0.939719,0.889677,0.365505,0.305579,0.000044
6,9600,0.999512,0.886971,0.722495,0.640520,0.000103
7,11200,0.999765,0.886712,0.757136,0.671204,0.000149
8,12800,0.999742,0.886868,0.762289,0.675876,0.000183
9,14400,0.999776,0.887349,0.761869,0.675892,0.000209
10,16000,0.850793,0.883491,0.606597,0.455959,0.000217
11,17600,0.998433,0.871792,0.618197,0.538095,0.000228
12,19200,0.996780,0.866305,0.701078,0.605392,0.000240
13,20800,0.999857,0.866152,0.744316,0.644599,0.000253
14,22400,0.999858,0.867445,0.761939,0.660846,0.000264
15,24000,0.999757,0.868527,0.761022,0.660807,0.000274
16,25600,0.999749,0.869616,0.766602,0.666482,0.000283
17,27200,0.999756,0.870633,0.765105,0.665964,0.000291
18,28800,0.841603,0.868316,0.688511,0.503148,0.000292
19,30400,0.883290,0.860640,0.595141,0.452422,0.000292
20,32000,0.942858,0.853892,0.578274,0.465568,0.000292
21,33600,0.993158,0.849878,0.690019,0.582420,0.000295
22,35200,0.999345,0.849067,0.751396,0.637567,0.000300
23,36800,0.999345,0.850184,0.776742,0.659941,0.000305
24,38400,0.999343,0.851424,0.761746,0.648142,0.000309
25,40000,0.999314,0.853622,0.751156,0.640764,0.000313
26,41600,0.999408,0.855846,0.773078,0.661245,0.000316
27,43200,0.999422,0.858031,0.766820,0.657575,0.000320
28,44800,0.999435,0.860026,0.773779,0.665094,0.000323
29,46400,0.998456,0.861913,0.754511,0.649318,0.000326
30,48000,0.999635,0.862711,0.759273,0.654795,0.000329
31,49600,0.845434,0.873179,0.576421,0.425523,0.000327
32,51200,0.895416,0.878189,0.466558,0.366875,0.000324
33,52800,0.993924,0.879411,0.586606,0.512733,0.000324
34,54400,0.999601,0.879236,0.720583,0.633310,0.000326
35,56000,0.999588,0.880560,0.764837,0.673207,0.000329
36,57600,0.999591,0.881924,0.771529,0.680151,0.000331
37,59200,0.999691,0.883009,0.720052,0.635616,0.000333
38,60800,0.999407,0.884782,0.766945,0.678176,0.000335
39,62400,0.999605,0.885632,0.720834,0.638141,0.000337
40,64000,0.994391,0.887176,0.745344,0.657542,0.000339
41,65600,0.999564,0.887540,0.714259,0.633657,0.000340
42,67200,0.999549,0.889385,0.761305,0.676788,0.000342
43,68800,0.999539,0.891500,0.749622,0.667980,0.000344
44,70400,0.999516,0.892543,0.682766,0.609103,0.000345
45,72000,0.895526,0.896318,0.647035,0.519360,0.000344
46,73600,0.946324,0.896271,0.546492,0.463514,0.000343
47,75200,0.999749,0.890808,0.595115,0.530000,0.000343
48,76800,0.999582,0.893095,0.760201,0.678648,0.000345
49,78400,0.999548,0.896072,0.777002,0.695936,0.000347
50,80000,0.998002,0.897481,0.750875,0.672549,0.000348
1,1600,0.867697,0.890992,0.037360,0.028883,0.000018
2,3200,0.767304,0.892213,0.018325,0.012545,0.000013
3,4800,0.603681,0.894007,0.015745,0.008497,0.000010
4,6400,0.488024,0.896004,0.011215,0.004904,0.000009
5,8000,0.900500,0.894674,0.330153,0.265989,0.000040
6,9600,0.999804,0.890384,0.699813,0.622980,0.000098
7,11200,0.999660,0.890158,0.765550,0.681229,0.000145
8,12800,0.999838,0.890081,0.764857,0.680674,0.000180
9,14400,0.999952,0.890292,0.761872,0.678256,0.000207
10,16000,0.840770,0.888550,0.657872,0.491474,0.000217
11,17600,0.917986,0.874693,0.559426,0.449195,0.000223
12,19200,0.999420,0.863615,0.665595,0.574485,0.000234
13,20800,0.999861,0.864914,0.769996,0.665887,0.000248
14,22400,0.999583,0.866213,0.769549,0.666316,0.000260
15,24000,0.999686,0.867028,0.766694,0.664537,0.000271
16,25600,0.999902,0.867600,0.764318,0.663057,0.000280
17,27200,0.999901,0.868066,0.763303,0.662531,0.000288
18,28800,0.851729,0.866251,0.692932,0.511253,0.000289
19,30400,0.887512,0.858514,0.591354,0.450577,0.000289
20,32000,0.927483,0.851592,0.581237,0.459082,0.000289
21,33600,0.998511,0.845430,0.671743,0.567066,0.000292
22,35200,0.999506,0.845196,0.770021,0.650497,0.000297
23,36800,0.999545,0.846838,0.782992,0.662766,0.000302
24,38400,0.999412,0.848044,0.763978,0.647506,0.000307
25,40000,0.998019,0.849666,0.777264,0.659106,0.000311
26,41600,0.999565,0.850574,0.764100,0.649640,0.000314
27,43200,0.999573,0.851796,0.772737,0.657933,0.000318
28,44800,0.999583,0.852957,0.774230,0.660110,0.000321
29,46400,0.999224,0.853607,0.761653,0.649648,0.000324
30,48000,0.999717,0.853295,0.768748,0.655784,0.000327
31,49600,0.732712,0.857907,0.555905,0.349441,0.000324
32,51200,0.742065,0.861539,0.549569,0.351349,0.000320
33,52800,0.955789,0.859203,0.499636,0.410309,0.000318
34,54400,0.824156,0.854218,0.529840,0.373013,0.000316
35,56000,0.864029,0.849497,0.619034,0.454364,0.000315
36,57600,0.999689,0.843440,0.662968,0.559000,0.000316
37,59200,0.996906,0.837837,0.692051,0.578032,0.000317
38,60800,0.999677,0.839710,0.769045,0.645566,0.000319
39,62400,0.999469,0.841476,0.782154,0.657814,0.000322
40,64000,0.994987,0.843369,0.781140,0.655486,0.000324
41,65600,0.999351,0.845258,0.776083,0.655565,0.000326
42,67200,0.999344,0.846983,0.780358,0.660517,0.000328
43,68800,0.999336,0.848689,0.778611,0.660360,0.000330
44,70400,0.996264,0.852198,0.732028,0.621502,0.000331
45,72000,0.936901,0.857734,0.672976,0.540811,0.000332
46,73600,0.919419,0.861883,0.650612,0.515565,0.000331
47,75200,0.991237,0.859474,0.696908,0.593726,0.000332
48,76800,0.999137,0.851593,0.689788,0.586912,0.000333
49,78400,0.989185,0.846757,0.725309,0.607519,0.000334
50,80000,0.999234,0.845407,0.760776,0.642672,0.000335
1,1600,0.877356,0.891205,0.044881,0.035093,0.000022
2,3200,0.839065,0.892768,0.023288,0.017445,0.000016
3,4800,0.717591,0.894831,0.022354,0.014354,0.000014
4,6400,0.567246,0.897087,0.014244,0.007248,0.000012
5,8000,0.941942,0.894917,0.418151,0.352485,0.000053
6,9600,0.999862,0.892448,0.730958,0.652252,0.000112
7,11200,0.999840,0.892470,0.769653,0.686782,0.000158
8,12800,0.999877,0.892046,0.770098,0.686877,0.000192
9,14400,0.998746,0.892417,0.754903,0.672844,0.000217
10,16000,0.819705,0.886241,0.578118,0.419977,0.000222
11,17600,0.997632,0.870947,0.597054,0.518771,0.000231
12,19200,0.992793,0.865839,0.725737,0.623843,0.000244
13,20800,0.999682,0.865109,0.764770,0.661398,0.000257
14,22400,0.999725,0.866970,0.783275,0.678889,0.000269
15,24000,0.999850,0.868598,0.776103,0.674020,0.000279
16,25600,0.999910,0.870085,0.775543,0.674727,0.000288
17,27200,0.999763,0.871419,0.772190,0.672742,0.000296
18,28800,0.859122,0.867942,0.649253,0.484127,0.000296
19,30400,0.820195,0.861272,0.604717,0.427179,0.000295
20,32000,0.957244,0.853431,0.597446,0.488079,0.000295
21,33600,0.999664,0.848933,0.707386,0.600322,0.000299
22,35200,0.999744,0.851561,0.785048,0.668345,0.000304
23,36800,0.999582,0.854135,0.781580,0.667296,0.000309
24,38400,0.999534,0.856565,0.779467,0.667352,0.000314
25,40000,0.999758,0.858837,0.778047,0.668054,0.000318
26,41600,0.999753,0.860961,0.777585,0.669305,0.000322
27,43200,0.999590,0.862932,0.776440,0.669740,0.000325
28,44800,0.999693,0.863496,0.764799,0.660198,0.000329
29,46400,0.999926,0.863717,0.764128,0.659941,0.000331
30,48000,0.726048,0.868815,0.680881,0.429501,0.000329
31,49600,0.870042,0.878790,0.543185,0.415310,0.000327
32,51200,0.926786,0.882241,0.524442,0.428809,0.000325
33,52800,0.974366,0.880742,0.585918,0.502815,0.000325
34,54400,0.999583,0.879070,0.719547,0.632269,0.000327
35,56000,0.999548,0.880714,0.782640,0.688970,0.000330
36,57600,0.999518,0.881704,0.773758,0.681897,0.000333
37,59200,0.999647,0.882164,0.766759,0.676168,0.000335
38,60800,0.999782,0.882459,0.765308,0.675205,0.000337
39,62400,0.999742,0.883136,0.768438,0.678460,0.000340
40,64000,0.999830,0.884835,0.782729,0.692469,0.000342
41,65600,0.999635,0.886366,0.787658,0.697899,0.000344
42,67200,0.999842,0.887800,0.786853,0.698457,0.000346
43,68800,0.999633,0.889117,0.785480,0.698128,0.000348
44,70400,0.980846,0.894024,0.732998,0.642765,0.000350
45,72000,0.870484,0.897987,0.619455,0.484218,0.000349
46,73600,0.987528,0.892143,0.636838,0.561064,0.000349
47,75200,0.985432,0.885674,0.655326,0.571950,0.000349
48,76800,0.999652,0.882195,0.723739,0.638257,0.000350
49,78400,0.999608,0.880170,0.745533,0.655939,0.000351
50,80000,0.999696,0.881515,0.779044,0.686531,0.000353
1,1600,0.862864,0.891437,0.052441,0.040337,0.000025
2,3200,0.799978,0.893830,0.028414,0.020317,0.000019
3,4800,0.670782,0.896093,0.022467,0.013505,0.000015
4,6400,0.565418,0.898071,0.008162,0.004145,0.000012
5,8000,0.851943,0.888189,0.286938,0.217122,0.000037
6,9600,0.998732,0.884634,0.692903,0.612189,0.000095
7,11200,0.998666,0.887760,0.784360,0.695394,0.000143
8,12800,0.998383,0.889796,0.770889,0.684824,0.000179
9,14400,0.999044,0.891007,0.760616,0.677067,0.000206
10,16000,0.989172,0.895427,0.668891,0.592458,0.000222
11,17600,0.884840,0.887106,0.569865,0.447314,0.000228
12,19200,0.976236,0.877754,0.659341,0.564986,0.000238
13,20800,0.998681,0.874151,0.733644,0.640469,0.000250
14,22400,0.998860,0.876490,0.781641,0.684319,0.000263
15,24000,0.998588,0.878496,0.782576,0.686519,0.000274
16,25600,0.998791,0.880311,0.782119,0.687675,0.000284
17,27200,0.995797,0.882249,0.790211,0.694233,0.000293
18,28800,0.805875,0.889501,0.611752,0.438520,0.000292
19,30400,0.959729,0.885155,0.511132,0.434211,0.000291
20,32000,0.844415,0.873970,0.491459,0.362693,0.000287
21,33600,0.918168,0.858420,0.539678,0.425361,0.000286
22,35200,0.998871,0.848723,0.661300,0.560627,0.000289
23,36800,0.999222,0.846793,0.767814,0.649674,0.000294
24,38400,0.999225,0.844757,0.778260,0.656930,0.000299
25,40000,0.998839,0.842819,0.781418,0.657829,0.000304
26,41600,0.999068,0.840975,0.784073,0.658772,0.000308
27,43200,0.999246,0.839081,0.784946,0.658137,0.000312
28,44800,0.999097,0.837147,0.786129,0.657511,0.000315
29,46400,0.840921,0.848485,0.656794,0.468628,0.000314
30,48000,0.947996,0.858039,0.639968,0.520561,0.000315
31,49600,0.965380,0.866544,0.647815,0.541926,0.000316
32,51200,0.999647,0.872356,0.638423,0.556735,0.000317
33,52800,0.999023,0.870545,0.746556,0.649275,0.000319
34,54400,0.999182,0.868814,0.752129,0.652926,0.000322
35,56000,0.999171,0.867519,0.770053,0.667482,0.000325
36,57600,0.999367,0.866652,0.779270,0.674928,0.000327
37,59200,0.999350,0.865600,0.768918,0.665143,0.000330
38,60800,0.999350,0.863840,0.754828,0.651627,0.000332
39,62400,0.999536,0.861725,0.748437,0.644648,0.000334
40,64000,0.998780,0.859453,0.754852,0.647969,0.000335
41,65600,0.998583,0.857172,0.756265,0.647331,0.000337
42,67200,0.999107,0.854594,0.763036,0.651503,0.000339
43,68800,0.999461,0.852102,0.765888,0.652263,0.000340
44,70400,0.973704,0.850815,0.738980,0.612201,0.000341
45,72000,0.993729,0.853337,0.555510,0.471065,0.000340
46,73600,0.887013,0.856186,0.562914,0.427504,0.000339
47,75200,0.967825,0.858043,0.544676,0.452318,0.000337
48,76800,0.999824,0.854330,0.683519,0.583848,0.000338
49,78400,0.823754,0.856969,0.702603,0.495990,0.000337
50,80000,0.995101,0.863863,0.609504,0.523948,0.000337
1,1600,0.861660,0.891623,0.059664,0.045838,0.000029
2,3200,0.738656,0.894280,0.028043,0.018524,0.000020
3,4800,0.562032,0.896595,0.013260,0.006682,0.000015
4,6400,0.489955,0.898673,0.007377,0.003248,0.000012
5,8000,0.880533,0.888536,0.280326,0.219323,0.000037
6,9600,0.998971,0.885871,0.707027,0.625690,0.000096
7,11200,0.998474,0.889027,0.786185,0.697872,0.000144
8,12800,0.998619,0.891202,0.774862,0.689605,0.000180
9,14400,0.999053,0.892537,0.755046,0.673268,0.000207
10,16000,0.986860,0.896567,0.651457,0.576400,0.000222
11,17600,0.865474,0.885473,0.547751,0.419772,0.000226
12,19200,0.961584,0.876653,0.656238,0.553193,0.000236
13,20800,0.999144,0.870225,0.708481,0.616010,0.000247
14,22400,0.998941,0.872801,0.790238,0.688990,0.000260
15,24000,0.999132,0.875130,0.788705,0.689620,0.000272
16,25600,0.999046,0.877210,0.791009,0.693219,0.000282
17,27200,0.990521,0.879579,0.791653,0.689722,0.000291
18,28800,0.870536,0.888747,0.592479,0.458393,0.000290
19,30400,0.952710,0.883325,0.482197,0.405795,0.000289
20,32000,0.786408,0.872852,0.519857,0.356839,0.000285
21,33600,0.930016,0.857331,0.543734,0.433537,0.000285
22,35200,0.992432,0.843901,0.613138,0.513512,0.000286
23,36800,0.999342,0.842273,0.748537,0.630058,0.000291
24,38400,0.999358,0.841055,0.782422,0.657638,0.000296
25,40000,0.999174,0.840025,0.786240,0.659916,0.000301
26,41600,0.999377,0.838968,0.787986,0.660684,0.000305
27,43200,0.999426,0.837829,0.789124,0.660772,0.000309
28,44800,0.999230,0.836556,0.792564,0.662514,0.000313
29,46400,0.848530,0.852005,0.650051,0.469956,0.000312
30,48000,0.966719,0.865849,0.650113,0.544165,0.000313
31,49600,0.939926,0.873801,0.693652,0.569703,0.000314
32,51200,0.996955,0.880983,0.681816,0.598839,0.000316
33,52800,0.997577,0.881550,0.732247,0.643948,0.000319
34,54400,0.999123,0.876952,0.684053,0.599356,0.000320
35,56000,0.998573,0.873896,0.700799,0.611551,0.000322
36,57600,0.999402,0.868725,0.673137,0.584421,0.000323
37,59200,0.999671,0.864338,0.687740,0.594244,0.000325
38,60800,0.998567,0.861084,0.708672,0.609352,0.000326
39,62400,0.998674,0.856951,0.695701,0.595391,0.000327
40,64000,0.998450,0.852514,0.696490,0.592847,0.000328
41,65600,0.998298,0.847174,0.707443,0.598307,0.000330
42,67200,0.999477,0.840914,0.696794,0.585637,0.000330
43,68800,0.998832,0.834758,0.701768,0.585122,0.000331
44,70400,0.995773,0.827227,0.684095,0.563509,0.000332
45,72000,0.998397,0.825503,0.595359,0.490683,0.000331
46,73600,0.931347,0.829338,0.514623,0.397496,0.000329
47,75200,0.990598,0.835607,0.504193,0.417346,0.000328
48,76800,0.994704,0.830021,0.655861,0.541495,0.000328
49,78400,0.995685,0.825105,0.705229,0.579378,0.000329
50,80000,0.970865,0.821678,0.681251,0.543460,0.000329
1,1600,0.835825,0.891870,0.066361,0.049468,0.000031
2,3200,0.548485,0.896833,0.035748,0.017584,0.000021
3,4800,0.333124,0.902059,0.014805,0.004449,0.000015
4,6400,0.324827,0.905214,0.006521,0.001917,0.000011
5,8000,0.909227,0.904990,0.319159,0.262617,0.000042
6,9600,0.997160,0.905617,0.705423,0.637029,0.000101
7,11200,0.996975,0.907898,0.771270,0.698116,0.000149
8,12800,0.997257,0.909923,0.777958,0.705940,0.000186
9,14400,0.871195,0.915114,0.717214,0.571794,0.000205
10,16000,0.945954,0.908185,0.374858,0.322041,0.000204
11,17600,0.706629,0.898123,0.535303,0.339724,0.000205
12,19200,0.947325,0.874822,0.525456,0.435467,0.000211
13,20800,0.995562,0.862951,0.633306,0.544087,0.000221
14,22400,0.998722,0.864945,0.786929,0.679781,0.000235
15,24000,0.999126,0.866507,0.784997,0.679611,0.000248
16,25600,0.999067,0.868266,0.786555,0.682303,0.000259
17,27200,0.941760,0.871770,0.773152,0.634756,0.000267
18,28800,0.906158,0.888182,0.640046,0.515131,0.000270
19,30400,0.907190,0.899161,0.565182,0.461024,0.000271
20,32000,0.876948,0.896724,0.518933,0.408078,0.000270
21,33600,0.925024,0.885519,0.542726,0.444562,0.000271
22,35200,0.998950,0.874521,0.612688,0.535247,0.000274
23,36800,0.998921,0.876379,0.783585,0.685976,0.000280
24,38400,0.999071,0.877958,0.789986,0.692931,0.000287
25,40000,0.998892,0.881053,0.805201,0.708639,0.000293
26,41600,0.999548,0.882708,0.791003,0.697910,0.000298
27,43200,0.998887,0.884024,0.782941,0.691368,0.000303
28,44800,0.998884,0.885605,0.789626,0.698516,0.000308
29,46400,0.998800,0.885756,0.778833,0.689028,0.000312
30,48000,0.998723,0.885421,0.778901,0.688775,0.000316
31,49600,0.999090,0.885926,0.791848,0.700881,0.000320
32,51200,0.850382,0.892814,0.618032,0.469230,0.000319
33,52800,0.883109,0.894513,0.627387,0.495606,0.000319
34,54400,0.961532,0.892232,0.639427,0.548571,0.000320
35,56000,0.945017,0.885903,0.613563,0.513670,0.000320
36,57600,0.998364,0.877501,0.670231,0.587166,0.000321
37,59200,0.999191,0.875920,0.768416,0.672526,0.000324
38,60800,0.999009,0.877678,0.805325,0.706116,0.000327
39,62400,0.999021,0.879321,0.805211,0.707346,0.000330
40,64000,0.999283,0.880715,0.800854,0.704819,0.000333
41,65600,0.997355,0.881765,0.792069,0.696572,0.000335
42,67200,0.999263,0.882571,0.783734,0.691191,0.000337
43,68800,0.999226,0.882719,0.778988,0.687096,0.000340
44,70400,0.999256,0.883383,0.777511,0.686329,0.000342
45,72000,0.953614,0.888467,0.730413,0.618845,0.000343
46,73600,0.997725,0.894977,0.680700,0.607824,0.000343
47,75200,0.693895,0.882337,0.609511,0.373173,0.000341
48,76800,0.736826,0.863358,0.616474,0.392166,0.000339
49,78400,0.807203,0.842339,0.561306,0.381654,0.000337
50,80000,0.973355,0.826014,0.659841,0.530515,0.000337
1,1600,0.836586,0.892056,0.073723,0.055018,0.000034
2,3200,0.530930,0.898120,0.040459,0.019292,0.000023
3,4800,0.319959,0.902946,0.009981,0.002884,0.000016
4,6400,0.336543,0.905910,0.002947,0.000899,0.000012
5,8000,0.896244,0.903122,0.356724,0.288739,0.000046
6,9600,0.995294,0.900439,0.709389,0.635755,0.000104
7,11200,0.998318,0.901430,0.776429,0.698720,0.000152
8,12800,0.997990,0.902283,0.792956,0.714032,0.000189
9,14400,0.884626,0.897340,0.714915,0.567507,0.000207
10,16000,0.950157,0.879683,0.523850,0.437853,0.000214
