1,0,1.000000,0.890207,0.000000,0.000000
2,8000,0.628634,0.881530,1.442707,0.799490
3,16000,0.891524,0.792037,0.419898,0.296499
4,24000,0.553272,0.717508,1.134546,0.450389
5,32000,0.706324,0.619821,2.241750,0.981426
6,40000,0.882287,0.579834,1.519399,0.777294
1,0,1.000000,0.890207,0.000000,0.000000
2,8000,0.968972,0.840818,0.902975,0.735680
3,16000,0.188657,0.855872,0.000000,0.000000
4,24000,0.647893,0.852008,0.000000,0.000000
5,32000,0.567687,0.783086,0.000000,0.000000
6,40000,0.369346,0.777408,0.465064,0.133535
1,0,1.000000,0.890207,0.000000,0.000000
2,8000,0.554105,0.853762,0.978761,0.463027
3,16000,0.439979,0.862929,0.032608,0.012380
4,24000,0.269995,0.870220,0.000000,0.000000
5,32000,0.546947,0.865265,0.000000,0.000000
6,40000,0.523836,0.827104,0.000000,0.000000
1,0,1.000000,0.890207,0.000000,0.000000
2,8000,0.531453,0.853856,1.191454,0.540663
3,16000,0.205737,0.781066,1.092856,0.175615
4,24000,0.352178,0.702604,1.324023,0.327619
5,32000,0.674246,0.638724,1.017512,0.438199
6,40000,0.450384,0.555366,0.886319,0.221693
1,0,1.000000,0.890207,0.000000,0.000000
2,8000,0.780199,0.859689,1.263081,0.847185
3,16000,0.703342,0.783605,0.764329,0.421254
4,24000,0.389634,0.695802,0.923858,0.250465
5,32000,0.425262,0.608543,0.772936,0.200028
6,40000,0.540780,0.536343,0.731082,0.212046
1,0,1.000000,0.890207,0.000000,0.000000
2,8000,0.911215,0.816755,1.396097,1.039031
3,16000,0.480259,0.710077,2.051733,0.699684
4,24000,0.515315,0.640446,2.135704,0.704850
5,32000,0.541375,0.656438,0.951562,0.338165
6,40000,0.565715,0.612904,1.078942,0.374101
1,0,1.000000,0.890207,0.000000,0.000000
2,8000,0.429670,0.830351,1.233504,0.440086
3,16000,0.915258,0.783947,0.573698,0.411636
4,24000,0.403462,0.670479,1.194759,0.323197
5,32000,0.858275,0.600361,2.333805,1.202549
6,40000,0.890542,0.510638,1.969525,0.895630
1,0,1.000000,0.890207,0.000000,0.000000
2,8000,0.528928,0.843822,1.604970,0.716333
3,16000,0.855837,0.712818,0.951889,0.580705
4,24000,0.716262,0.602937,1.330205,0.574463
5,32000,0.671552,0.518361,1.714713,0.596902
6,40000,0.678452,0.454158,1.714902,0.528403
1,0,1.000000,0.890207,0.000000,0.000000
2,8000,0.542592,0.832165,1.483343,0.669768
3,16000,0.421713,0.762013,1.245605,0.400276
4,24000,0.466718,0.645695,2.203777,0.664124
5,32000,0.795840,0.563031,2.846186,1.275327
6,40000,0.821224,0.486280,2.921222,1.166575
1,0,1.000000,0.890207,0.000000,0.000000
2,8000,0.432186,0.803038,1.560927,0.541738
3,16000,0.489831,0.823592,1.017466,0.410467
